total_length,duration,avg_speed,bbox_width,bbox_height,mean_radius,std_radius,min_radius,max_radius,direction_changes,pen_lifts,start_angle,end_angle,curv_mean,curv_std,speed_p25,speed_p50,speed_p75,user,password
936.7869860004782,2642.0,0.5346836599293125,148.87486012401803,152.1835800100466,57.63596097691052,20.76758303039568,18.02705880740166,89.35030195768674,20,3,1.923095257653335,0.5322561868842339,0.240888364481221,0.2042744161304385,0.390696918402691,0.5145586502090138,0.6356401163601963,user2,1234
1174.3812356278406,3246.0,0.4824709449925178,269.18039511183605,724.386356421784,227.38188619935704,112.00378861584235,27.602899009738135,389.6419292872378,25,3,-0.4613555670903757,-2.631846040174027,0.2394903873470886,0.3402783706605013,0.3449490176812583,0.4493542249556393,0.5840695337628266,user2,1234
1336.8509843970874,2599.0,0.6802951422615784,200.25853820385495,307.73743231617203,114.44124443339751,36.46057043797506,37.24284429035042,182.88835251698387,26,2,1.1242759121614232,-0.0173081909804242,0.2505354531832824,0.223685277732786,0.4973655385546126,0.6371836315427934,0.830299579208697,user3,1234
1213.4360758802509,2878.0,0.570737061628022,379.60178937572687,261.11801072840274,141.8737959302557,45.81150374019274,30.75307957753509,230.01811434144187,20,3,1.3564853642333292,2.7615548277816586,0.2158895690729232,0.2195951853101115,0.4337516031232439,0.5408416051919136,0.6995255700933213,user3,1234
1388.594169171624,2548.0,0.6171448373919811,147.4904774485378,117.94172395978612,43.751909707237694,19.42443286075596,2.967650388962854,82.88903358184098,31,1,1.6653556923280186,-1.379720003469913,0.2429128201840495,0.1850896034470454,0.4252889825702546,0.568843549270587,0.7680234124902872,user3,1234
1081.10444537158,1926.0,0.6521619041337017,320.95904958879214,279.98882483279067,120.10202346790516,55.418950730240674,5.325467799546687,226.36606432864536,18,1,2.131500493168374,-0.991381408454236,0.2210291514543167,0.2668135486618249,0.5044334448672047,0.6191911682371585,0.7951266593423836,user3,1234
833.861633174142,1908.0,0.5343858733206787,502.24534794051374,205.6594781647514,115.5916894776816,68.28594439452203,13.463937256338808,309.96623325416186,18,1,0.0661053116852947,-0.5399148923303874,0.2418065696992615,0.3447023862243066,0.3482029403184223,0.4869873229369838,0.6540488864104796,user3,1234
826.12339248741,2331.0,0.4848445407209504,129.51512699019665,92.68980322199997,37.794147459843835,16.677399256086826,6.208426415097035,76.70499710774916,29,2,-2.206765095476426,1.764953140481483,0.293692399901212,0.2416968191840557,0.3221270585227183,0.4372564881451329,0.6106612574296961,user3,1234
1136.4859253115817,2511.0,0.566631939582323,160.20980190551435,407.9281310142917,119.01405481073118,55.03873423039882,31.393124089450403,248.3844767682453,20,2,-0.428781307907588,-2.7775602594145656,0.2363673371069119,0.3147897953189275,0.3999496633702349,0.5412111192795257,0.7009871702268862,user3,1234
773.004256747915,1825.0,0.4958643946546396,365.9299878150092,331.85981848267056,156.4125901774526,66.24784537386762,5.712536347163635,252.0895553085907,25,1,-2.6436989265009214,-2.7772577889149965,0.2483895036264421,0.2517759234211437,0.3348432750267568,0.4363484836381872,0.5795610472594503,user3,1234
743.9322878775021,1316.0,0.6086268775098984,128.88799919503177,210.44288584144857,53.48999313045768,31.619154551875265,5.713320605558676,140.53201658042025,13,0,1.026555515339137,-2.96688406505473,0.2449888184888708,0.2595411552772058,0.4219873488193774,0.5528152470434085,0.7664186764127406,user3,1234
1712.1808698072186,3494.0,0.6356484446202728,529.2313678079654,224.1814181202314,177.48742123561607,69.05210293877094,6.204022571956881,318.32341220086533,36,3,-1.2983353441537189,0.1813787955507317,0.2455113562147368,0.2860496836038184,0.4423366711499705,0.6095365288835684,0.8275749487079116,user3,1234
483.49564757583295,1232.0,0.418330463737383,73.07159633350452,197.01664520683977,48.37618491893176,31.9996993501312,9.66946789433248,100.51122615443522,16,0,-0.4307558210895578,-2.7897398565313125,0.2587192490886913,0.2735754326729072,0.3054094987708006,0.407284822047115,0.4976371329826599,user3,1234
997.0156146779882,2133.0,0.5957099797324442,182.18523522940848,191.79282892245615,68.36304311977908,30.770780753041556,9.922185147998658,117.38217127328514,14,2,-1.5577679043554995,2.9864564517018684,0.2322651343701386,0.2630257829377657,0.3723095798980108,0.5787563156644429,0.7387470943878011,user3,1234
701.9797862291957,1597.0,0.5342640575848746,108.00400905748656,150.338361009072,46.46530622251517,20.722336958409965,9.184390007062412,83.71628743342883,23,1,-1.7720165405151267,-1.5504623414037422,0.263679387791584,0.2720814300431283,0.4116259516489103,0.5184037204491955,0.6379578172348137,user4,1234
1309.474944096782,3633.0,0.476957887601592,315.24657502622836,311.2933855081009,115.65469022853988,44.94463540774636,22.862492620015573,190.22988037776625,28,3,0.8399930107168153,2.3900727349804765,0.2439295330683245,0.3151904950003358,0.3423025383431409,0.4571858241174839,0.5809741050778554,user4,1234
1390.2629918019118,3392.0,0.5382923199434383,310.2896819035483,344.3494991452228,113.99795847113984,47.87902803374768,18.843439007094226,184.1683186480138,22,3,0.758812709244159,-0.7885562968375025,0.2270061596087749,0.2873081600546032,0.4129798467379644,0.5173192864535457,0.6747090643373952,user4,1234
805.9901522610792,1944.0,0.4931317531813953,166.24428643223496,224.94713525915537,77.83872223030409,32.48729942094504,24.68378236010945,128.2636524013009,22,1,-1.8689634633252303,2.3320832437987096,0.265543011279694,0.3250993957762182,0.3560002859649718,0.4668062802814486,0.5694275152066046,user4,1234
1188.2652752477888,2953.0,0.474090713503187,251.03525461579656,280.40841282659636,92.05275664005804,38.886809769326106,24.019017254893686,158.4408517908071,28,1,2.427888128471838,-2.6118154715350905,0.2425086382612686,0.2855339908726896,0.3492291812345919,0.4275195950857148,0.5707729522004488,user4,1234
606.2315658264552,2332.0,0.3855643765078559,60.33465542058687,79.26636696856053,23.146979339467944,10.55397694107196,5.555401696175018,52.689302015025405,47,3,0.4816047239380233,2.245579190536811,0.3532000172112196,0.3453322708532134,0.2297132381109051,0.3379244033009294,0.5174860374506709,user4,1234
643.4924862722925,2126.0,0.4272649048329527,165.09554714178256,228.14966036628272,63.386717501240454,36.226926577559894,4.123029003305955,160.74416167935763,30,2,-1.341225276843532,-2.4027400646309216,0.2725016808214093,0.2856618216021338,0.3015611478538694,0.4054416537226728,0.5316616579306981,user4,1234
1156.9978715335972,3172.0,0.4714289551417131,193.5937750243672,291.4689511277567,91.63430062588134,31.64779638898311,26.931635155336817,171.55504432278858,32,3,0.1229991297948497,1.926191475194927,0.2684412885977361,0.3723999980693861,0.3420562882337149,0.453285708288348,0.5960831026855196,user4,1234
563.595938568069,1471.0,0.4762417700193639,67.5591204701046,75.29866239089465,31.674642560991117,5.965411632882363,16.162073681565516,43.25433475748556,13,1,0.4371711239866226,2.844344825825181,0.2214453099641999,0.1557149717321075,0.3389021062222364,0.4764667049629862,0.6186147756163096,user4,1234
1016.2923865932332,2544.0,0.458850533374788,122.19324379529982,198.51173450222,55.05151508797229,31.181376699776635,3.97602763084681,135.21938175446988,39,1,-0.07576713418068,0.5567136733221305,0.2694683784628023,0.2450758179858205,0.3450231565133808,0.4364329115434021,0.5531067456776929,user4,1234
1205.2212204947732,3491.0,0.4413040713159983,234.1684227349773,466.8003281967394,155.04834499596433,58.239645762354705,37.50388479116808,255.45707502904088,31,3,0.0905984007356603,-1.1629077666242185,0.2507993820934924,0.2729692570421654,0.3238804526186227,0.4079400073156661,0.5454440004440448,user4,1234
1220.5331029636943,3350.0,0.5085392453598493,215.2098296644323,331.2791999790395,89.59375909341466,52.76143712830433,2.960627762904429,183.00361274941653,26,3,2.0425688207362636,2.4668262512272836,0.2148741399418638,0.2037699057642391,0.3415291375819411,0.4888876347486786,0.6402345865538654,user4,1234
701.7036484039517,1807.0,0.4627026184859196,118.26251454266097,241.6935503516045,57.120729216236896,32.73889312329869,11.79301288164795,166.0450918797915,22,1,0.8153336573118473,-1.9296899615502965,0.2577996562374006,0.3235707748396951,0.3483258187250029,0.4238790849551226,0.5776649543662483,user5,1234
1007.0731205466428,2597.0,0.488195964695132,159.0337764919719,441.144542738534,93.2974880586228,62.47579258800116,9.255597338171825,273.45136692311365,23,2,0.2856430361070709,2.036267152564226,0.2345923283480171,0.3290351550102048,0.3626130862402433,0.4517262844271149,0.6057930369798348,user5,1234
517.935115256687,1552.0,0.46247805444365,120.32226799115988,263.2047542665679,67.87577709850038,43.41173636523551,9.928685142741283,199.48728943619872,18,2,-0.4262448502894446,2.496020001537332,0.2467954598292113,0.255110598488542,0.2905635196220803,0.4303563181562879,0.5801637626345395,user5,1234
976.9296975350726,3159.0,0.3800995948475746,308.95076599850256,210.4337716769454,79.45138069799431,45.5212057238118,21.888029524953108,237.7698970756096,53,2,0.509175656623699,-3.0126620197394742,0.2849010155949379,0.2060734967582795,0.2726871467101147,0.3492434921373277,0.4773738999174181,user5,1234
923.7540646317292,1884.0,0.5242386015183744,100.95906806249602,356.50188659506085,94.05328280430416,49.67602563579338,3.610279017077301,217.96602116825983,21,0,0.0143183080107527,-3.0194390803902444,0.2460595579566049,0.291113424207618,0.3856978894931478,0.4934696883424446,0.6651845645569943,user5,1234
674.2899959890524,2192.0,0.3637490076068997,129.5273042024798,288.74249828776993,94.25196957220408,42.58927484150814,15.106756761930829,160.0368694810406,51,1,0.9665445930391272,0.9578115412243864,0.3117079548902091,0.2220161968736423,0.2437054237909868,0.3395976686156071,0.4454350973736862,user5,1234
630.6544086117091,1734.0,0.4297336833814624,111.62473657987977,129.86771212930958,39.00368812064651,23.316779048027666,2.272712190404224,87.27463420887847,28,1,0.5910018397142318,-2.0697857159723303,0.289083328203168,0.3248866128078821,0.2893036507984852,0.4056417648285609,0.5443366416687596,user5,1234
756.1000573341867,2574.0,0.4254264204061163,158.9949460170314,114.621405612359,57.42541125295152,16.336013005767363,25.4199203288439,83.18284171364128,46,3,-0.868246847596384,-1.0772957211217868,0.3329549236110355,0.2991070492758791,0.2689641972346188,0.4066510351961926,0.5471865481717668,user5,1234
674.5167014145413,2384.0,0.3531776175994537,158.48875663154314,172.07531315917757,61.68505530115095,34.00971827631754,10.989045613083492,132.72463732559822,44,2,-0.7974772744299853,-2.0912629293260387,0.3050650025522288,0.2555543755233547,0.2566465121093999,0.3377739074795167,0.4281974641821914,user5,1234
987.4524935664364,2877.0,0.4480180457707192,162.94615366109116,154.42721195313678,49.50511518327984,27.785772335303637,4.715854420002967,106.27878890762076,38,2,-1.7070255410671384,-0.2898507303400731,0.2755110129121836,0.353835290105726,0.3415525931297782,0.4225868428903858,0.5340195719235381,user5,1234
1399.6760209374313,2835.0,0.5693749569571879,184.5582234469865,279.0044768523423,85.38621917326364,39.97376947899423,6.056713486934369,177.26864233917644,27,1,2.0548500872962348,2.5059401813426336,0.2302530849354784,0.2700140440319301,0.4145260411057764,0.5183554507712357,0.7067359314354487,user5,1234
522.6772926669483,1910.0,0.3785616131875324,134.65401305271968,112.30272204779652,46.90817545266764,20.451978600374805,14.10433076297748,85.35055440907006,39,2,2.5423354074219207,0.0092790566032126,0.3203794516954426,0.3377417971503919,0.2674536308408731,0.3561484428821064,0.474835448411766,user5,1234
823.5251367609884,1658.0,0.5879745707823365,84.4031940367671,247.8126417963744,47.44877572325907,31.051696339360156,4.708750060337588,128.46847838028762,22,1,-0.8875453002352931,-2.443354993924904,0.2824008878706494,0.361964537271792,0.4139610384627901,0.5698495486121645,0.7351024144522831,user6,1234
918.454377109665,1588.0,0.6795040085556121,467.0149788528,366.2118392278904,173.104899453368,84.15319616281955,4.778927330828117,312.6450749190715,10,1,-0.9151631883384236,-2.292140990022701,0.1909118972575941,0.2643296366277462,0.5453924967377681,0.641877291657603,0.7801653932412842,user6,1234
1075.0225932849244,3127.0,0.4110686043603518,246.57233841751463,166.99012712574316,72.19872743629904,38.23761275118604,18.23339412628292,173.64895829693953,51,2,-0.0967901598284991,-2.6891031875859133,0.2888711506116297,0.3256479874393611,0.291616870448408,0.3919640424878819,0.4965219416360157,user6,1234
1127.5287005020866,2639.0,0.5264267943652959,224.04969420500015,475.5743753403858,119.36611151659734,82.06085163891068,3.1198889418635463,349.89664418036955,21,2,-2.1112108357338477,2.671153269131868,0.2279723846633339,0.2104407910612352,0.3925245188562284,0.4792710184029263,0.6184447550097065,user6,1234
786.6597176989344,2586.0,0.3981512328331111,319.905459128252,195.73504399513507,82.69772979289712,51.34094516872281,11.677791471114825,204.11030976713195,25,2,-1.9626734852469565,-0.3583896925522845,0.2587787660445626,0.2503572678279643,0.2634932450413888,0.3556146030919477,0.4939804695487041,user6,1234
1079.952031192168,2384.0,0.5206526055250535,111.45665026425004,278.7140802782222,64.48019125646869,39.05308454567177,5.324446764878547,203.9733932799116,25,1,0.76967520557776,-0.7564738415627464,0.2700776869933168,0.3531150441440034,0.400969046648698,0.4881428048049138,0.6272594795896865,user6,1234
1006.631524265414,2899.0,0.4613252571860216,115.56308280754698,110.2351197802736,42.454296228624926,14.011072015368637,2.0841944280378635,66.79289088426793,52,3,-0.539265683098151,-1.6354635859456448,0.3380344465606625,0.3862874540361716,0.3014818599595831,0.4188760527009101,0.5674011862037596,user6,1234
1245.462630156244,3243.0,0.4566314813482403,179.06717784333924,198.38028261024675,65.93586924628588,28.68547795168196,1.8512348178366271,115.27152082366791,49,2,0.8156611014138363,2.9912846444244914,0.2778956149762366,0.3229866573262669,0.316083412063203,0.4434476461118654,0.57065430777778,user6,1234
383.2697024710055,1737.0,0.3131103888671924,45.4285036625256,158.3830432889839,35.528386017932206,23.98061366804454,1.678910248369401,106.40986267691332,38,2,-1.591560883139777,2.306968364117149,0.3878684140499353,0.3844325418889825,0.2443337851268835,0.3023185300077139,0.3650513400932211,user6,1234
504.0331978468298,1588.0,0.4625691605050923,149.7757444517589,98.43966958763572,40.61656186305541,23.93070155633626,2.392577622647002,96.68296923730604,21,2,2.0254677177360936,-1.3562214952009253,0.2898802645133139,0.2435483729482515,0.308410304012626,0.4648022872572397,0.6009525027921223,user6,1234
858.987265554654,2387.0,0.5001967970433264,174.6226567339226,152.35050759881022,55.92612957167546,24.54511128937805,2.4590934644949485,98.02546625058037,23,3,2.456622785776258,-2.794977586093258,0.2803221984561423,0.3582305002022389,0.3630003730128744,0.4757890884932343,0.6011254315391894,user6,1234
1366.797758014648,3199.0,0.5292317321227944,203.5007198065938,344.07270503074506,86.41148058509076,48.35534953895399,15.808554131555049,271.84012468520814,33,2,-0.5344066695436537,2.5729696524532386,0.2582347721272681,0.3017575458070295,0.4030054288378952,0.5044741622725151,0.6407393805658514,user6,1234
595.4018608910544,1879.0,0.4605200119136295,246.1794209943476,124.09876683297948,82.80070975503372,33.653896194062625,39.164998261457995,152.48414018563372,13,2,-0.4403287731334374,2.561968161081311,0.2272426988424764,0.2858605559097216,0.3474091691490632,0.4614091014536179,0.5577892984002492,user7,1234
1314.8173313666568,2463.0,0.639242533268014,316.03288727024193,328.2135762076677,101.30176632209758,60.140197960639,28.756747663295226,280.8174093242335,23,1,-2.4695058545723025,2.8417941763315784,0.2477655066415533,0.3022630102179794,0.4768495191491447,0.6205245831000927,0.7610435554668753,user7,1234
998.0981501278394,2653.0,0.4689786559733934,142.61137013720713,289.97601501686944,67.75527037175684,39.97465692895902,9.099520962693596,220.48758321206873,33,2,-1.290231220628452,1.1264378665664707,0.2615483200055969,0.2742672577726756,0.3206190281661346,0.4543037600131845,0.5725061433511518,user7,1234
1302.441868022051,2451.0,0.6101280902798728,377.1480043847929,377.522723758973,142.94325393224076,57.99077571651362,75.41219811479637,263.6371973431334,15,1,1.2912239358459778,-1.372211898799987,0.2184306239510812,0.2933890402920554,0.441772999565461,0.5469580914978311,0.7340965840627955,user7,1234
556.2260294283574,1376.0,0.4858664078998924,97.48450886483649,97.21559008029716,32.31701832725954,16.529314219888473,3.851730602048857,63.45225422256656,22,1,-0.30883863744786,0.5320440261741035,0.2668338357556483,0.1853581416297576,0.3631388440102041,0.4571575828656418,0.5568486625170512,user7,1234
427.5938801213631,1327.0,0.3448100158679106,140.64222551569517,52.915275213247895,43.86173587403397,19.928792421037365,0.8006928118733111,71.07163039423229,28,0,1.073668230132963,0.6220894271768206,0.3008283529269159,0.273905579324804,0.2514679249135182,0.3297798260497793,0.4056180330601154,user7,1234
1433.4876838900332,3730.0,0.4939786374888549,197.9901702409886,190.02907886881445,67.68538109380576,29.225901861696624,6.743236108294117,109.025552588545,38,3,2.0539500632404692,0.9304744753995088,0.2621109535557689,0.3054742622855863,0.356205878616419,0.4674890447688382,0.6015807728571084,user7,1234
1281.709358461997,2668.0,0.5712796251160533,89.9203027044112,305.7121648483025,61.78528009732272,42.840174328244224,3.7351103997593103,193.55686328181164,18,1,2.039681472702624,-2.4935511169045315,0.2169837852163471,0.2321017732344226,0.4215681514187727,0.5278524406164824,0.6956631048234833,user7,1234
708.6713487845809,1870.0,0.5161414497197078,113.22224286070188,91.65933973184478,39.774422663575635,15.42594728804998,3.704522413579989,63.772936792075114,21,2,-1.76597240563083,0.7676169666843004,0.267181056115642,0.2529600693903767,0.3921844103797451,0.5004387646288195,0.5995369522115243,user7,1234
694.5750837894802,1513.0,0.5516541347192414,252.88977752226896,220.4911542513447,78.56192692532137,41.662366078859925,2.554555390839517,155.56580532350964,6,1,-1.5777010729447078,2.051546801366117,0.1605451010012449,0.1540731809417356,0.4251659356300706,0.5126837806306251,0.6750349758505956,user7,1234
1535.6980815632487,3123.0,0.5550424339853044,253.4052829809056,259.7984299149302,91.20966781975062,38.97433490620839,9.692802405916089,153.46595712127956,43,1,-1.656019797929697,2.370087608920172,0.2788926198774291,0.3358811315481226,0.4005233335562905,0.5297210642042993,0.672277972406314,user7,1234
1212.900261662227,2800.0,0.4952529509130151,129.53266073392066,265.5392758585135,77.65118241127013,33.450824923563935,12.27101332903766,153.316673530601,27,1,0.2045784342927921,0.0829305929359092,0.2218109851266509,0.2865216940970376,0.3689844523917488,0.4669265763302649,0.5938016801416862,user7,1234
349.8300687175307,1741.0,0.2803213318808137,57.8055748445438,110.82808957959384,31.637134100760335,14.030478931411622,2.3895263564618876,60.589334161998565,37,2,-2.4176905534417488,-2.380800610739504,0.3483020524070279,0.3377190114476996,0.1984803817318491,0.2591931195495757,0.3367896369995068,user8,1234
960.4863954080116,3596.0,0.3557111157039119,81.50114966377822,167.15483470687496,50.649309420662114,20.32370502676284,10.23204504306748,92.55213640112969,48,3,-2.3321084960204694,0.064646360601858,0.2986536156139369,0.3430349161619134,0.2525541315042101,0.3292775874348408,0.4304380585161206,user8,1234
466.37512941986984,1318.0,0.3841457126153571,177.73448424246493,129.92712428071957,71.43591310489386,22.097565671979268,29.29926435258843,114.20263862156908,21,0,-2.2419427133764778,-1.259534237406322,0.2983626026719377,0.27164621967671,0.2681657293929234,0.3453315129442861,0.5178049679068796,user8,1234
740.5730286685849,3112.0,0.2948631254757856,76.29522002373835,66.36523520745041,20.770481590067934,10.898740226133471,1.887300439437705,52.29682017552663,77,2,-1.267953444383915,-1.6068393338582845,0.3770495379953699,0.370718497188108,0.2004620302966376,0.2640193867989081,0.3793246972951307,user8,1234
500.7984256847493,1883.0,0.330553963732856,175.10313881491817,159.1142310417118,62.46512137633112,26.869637775613803,2.787221088588656,124.4631336229956,34,1,2.20190350788443,-2.89810190562334,0.3513197024838882,0.3782514598782602,0.2251693606138521,0.3025855121608198,0.4155062468016327,user8,1234
859.1489699731144,2376.0,0.3896993984647439,197.3457798901164,147.54195203079792,68.62444661431749,27.974005843438217,11.001070126930836,136.50481411017847,57,0,1.8253865451996123,-1.203195351120833,0.3077082877248448,0.2779833920265423,0.2621880443478264,0.3476128480713802,0.4982183738209705,user8,1234
703.847426775443,2421.0,0.3828237497153793,281.03684779436935,127.82210916993364,66.6800634103871,48.481949554312145,13.427220344603365,222.6383018873488,40,2,1.9494098632936885,0.9072628615830016,0.2848471210763384,0.2374082705962464,0.2648373497359229,0.3585557166001796,0.4845973771942402,user8,1234
441.3529831243102,1746.0,0.3213306991251197,200.2355034624124,98.21895322084752,58.12776278697187,29.61478403225367,8.654968301043638,108.3561027593474,36,1,0.1379250200694549,1.2377902365559217,0.3177483131542065,0.3262889826179396,0.2333599398201943,0.3056071928663561,0.3897832981288612,user8,1234
750.395609268355,3146.0,0.3358333418266956,76.92529453861707,102.21092448616106,30.888543485030407,12.689392592615045,1.980303711798934,53.46078470395488,62,4,2.2354806704315338,-3.0570521114986557,0.3634369541223265,0.3793995222798969,0.2601941122978184,0.3284489795807747,0.4039633503632208,user8,1234
557.1749555295899,1924.0,0.3441130112420334,92.71508425598302,178.02854014548188,52.840143747271085,21.059872170064455,12.024044861957304,100.9089783739494,37,1,0.6477988874635059,-0.5122763514900076,0.3164799260241152,0.3445116987544984,0.2609454741525153,0.3280876130294636,0.4088185525139879,user8,1234
1168.8353172201862,3582.0,0.4065470421159764,206.791760124015,193.97785352958593,75.8240785102513,27.986665292081227,6.636800011086064,123.4414936531954,46,2,1.9580514361272543,-1.076071642368606,0.2744286850104961,0.2617657445834083,0.2925846012791771,0.3835394545886258,0.4775113172946534,user8,1234
1127.257886900308,2659.0,0.450514155943625,166.02778683841396,180.7803607802906,52.11565118937029,27.01201582957482,1.5614621807056346,103.45627320622636,42,0,1.6404376530362923,0.2640702760623863,0.26505734974571,0.2943824590158589,0.3217588730256289,0.4435190649212882,0.5771392058827867,user8,1234
